labels,global,basal,her2,lumA,lumB,norm
CYP27C1,9.1481845e-05,9.576756e-05,9.746815e-05,8.961012e-05,9.122156e-05,8.9605375e-05
IMPA2,9.139964e-05,0.00010323877,9.4368566e-05,8.95712e-05,8.640965e-05,8.7073604e-05
HSF1,9.106287e-05,9.043284e-05,9.106213e-05,9.11849e-05,8.764878e-05,9.7859964e-05
CHMP4C,9.1050046e-05,9.1781454e-05,8.786241e-05,9.024281e-05,9.070765e-05,9.680048e-05
DCK,9.1040325e-05,8.95385e-05,9.211547e-05,8.6117776e-05,0.0001027937,9.6013704e-05
NCF1,9.103184e-05,9.699523e-05,9.277918e-05,8.862096e-05,8.8050045e-05,9.706504e-05
CHAC1,9.091772e-05,0.00010269259,9.643266e-05,8.743186e-05,9.107015e-05,8.372081e-05
STARD3,9.0866495e-05,0.00010023082,6.9233814e-05,8.8975044e-05,8.2036146e-05,0.00011612961
PRDX6,9.083465e-05,8.904203e-05,9.1457725e-05,9.241554e-05,9.079345e-05,8.559565e-05
SLC9A3R1,9.069377e-05,8.9018424e-05,9.103395e-05,9.1726986e-05,8.978636e-05,8.982501e-05
MITF,9.065075e-05,9.581906e-05,8.8812965e-05,8.994348e-05,9.057969e-05,8.668003e-05
CD3G,9.042682e-05,9.025388e-05,8.9128465e-05,9.1127826e-05,8.84435e-05,9.179635e-05
NCBP1,9.04268e-05,9.218541e-05,9.945999e-05,8.959382e-05,9.490434e-05,7.6732984e-05
DCTPP1,9.023757e-05,8.009821e-05,9.81905e-05,9.276669e-05,0.000104464016,6.305028e-05
NCBP2,9.0132206e-05,9.314051e-05,8.67532e-05,8.934378e-05,9.828879e-05,7.623763e-05
EHMT2,9.008254e-05,8.348956e-05,9.084929e-05,9.074225e-05,8.690515e-05,0.00010356334
CD3D,8.985091e-05,9.068586e-05,9.020176e-05,9.010064e-05,8.7276785e-05,9.16399e-05
NMB,8.9571855e-05,4.6345853e-05,8.823638e-05,0.00010587367,0.00010015313,6.395368e-05
WEE1,8.9565765e-05,8.934283e-05,8.789875e-05,9.1183465e-05,8.594931e-05,8.967787e-05
PNPLA4,8.947252e-05,7.7824196e-05,7.746179e-05,9.51222e-05,9.0815745e-05,8.7462635e-05
COL6A3,8.944398e-05,7.959792e-05,0.0001005509,9.2590206e-05,9.383127e-05,7.45362e-05
HMGB1,8.942184e-05,9.069218e-05,8.92391e-05,8.858598e-05,9.2479786e-05,8.5907785e-05
GGCT,8.929703e-05,9.1814894e-05,0.00010631881,8.568082e-05,9.249143e-05,8.491957e-05
THBS3,8.927161e-05,9.284429e-05,8.677034e-05,9.013644e-05,9.122378e-05,7.6878016e-05
PIDD1,8.920595e-05,7.775422e-05,7.965481e-05,9.579947e-05,9.2005255e-05,7.760719e-05
TAP1,8.917467e-05,0.00010610363,0.00010319931,8.118238e-05,9.630789e-05,7.66762e-05
USP8,8.912261e-05,8.427144e-05,9.015296e-05,8.9735724e-05,9.306446e-05,8.644336e-05
FRS2,8.909829e-05,9.184378e-05,9.1256676e-05,8.843089e-05,8.737292e-05,8.9309535e-05
VPS4B,8.8993904e-05,8.829282e-05,9.070748e-05,8.934598e-05,8.744731e-05,9.005378e-05
ATP5MG,8.897462e-05,8.8511864e-05,9.034149e-05,8.932521e-05,9.153963e-05,8.227365e-05
IPPK,8.896395e-05,8.442241e-05,8.586655e-05,9.015859e-05,9.1617665e-05,8.8184424e-05
NLN,8.893411e-05,7.472927e-05,6.973723e-05,7.806517e-05,7.7420395e-05,0.00020384668
VPS4A,8.888491e-05,8.3273844e-05,8.652925e-05,9.1385744e-05,8.8027984e-05,8.932457e-05
COL6A1,8.864167e-05,8.642255e-05,8.98417e-05,9.254375e-05,8.6520915e-05,7.584393e-05
LANCL1,8.8557696e-05,8.882531e-05,8.89321e-05,8.937025e-05,8.8947585e-05,8.299173e-05
ARHGEF2,8.853032e-05,9.912111e-05,8.046842e-05,8.836479e-05,8.472571e-05,8.379015e-05
UPP1,8.8496105e-05,0.000111543704,8.391621e-05,8.329182e-05,7.282936e-05,0.00010691324
CHAC2,8.8403365e-05,9.474267e-05,8.774194e-05,8.680584e-05,8.851052e-05,8.570623e-05
GLP1R,8.840322e-05,9.109701e-05,8.4374406e-05,8.766668e-05,8.532913e-05,9.603831e-05
ARHGEF26,8.836605e-05,9.520625e-05,9.122965e-05,8.676554e-05,8.469478e-05,8.9240486e-05
TRAF3IP2,8.83173e-05,8.3237755e-05,9.122268e-05,8.839728e-05,8.80704e-05,9.511679e-05
SERPINB6,8.821235e-05,9.297923e-05,8.6941e-05,8.6920314e-05,8.2441875e-05,9.8025856e-05
CTNND1,8.8146095e-05,8.138334e-05,8.1138816e-05,8.9630594e-05,8.372361e-05,0.00010569856
RCHY1,8.813276e-05,8.7617096e-05,8.812134e-05,8.7626424e-05,8.82261e-05,9.14262e-05
ME3,8.811239e-05,8.282447e-05,5.7691654e-05,9.420352e-05,8.0209626e-05,0.000103244114
CYTH3,8.794212e-05,8.501857e-05,8.3576226e-05,8.7473236e-05,8.5510575e-05,0.00010307346
SESN1,8.7863074e-05,0.00010714777,8.2071165e-05,8.119731e-05,8.529376e-05,9.68806e-05
PPA1,8.773333e-05,8.3243875e-05,8.1601436e-05,9.108222e-05,8.837417e-05,8.190236e-05
CHMP1B,8.765801e-05,8.442095e-05,8.9038454e-05,8.816076e-05,8.781234e-05,8.9473055e-05
GSR,8.7646964e-05,8.814868e-05,9.1491354e-05,8.6768334e-05,8.946356e-05,8.506197e-05
TXN2,8.757641e-05,8.615801e-05,9.1183065e-05,8.755219e-05,8.705685e-05,8.85151e-05
PREP,8.7525645e-05,7.2009774e-05,7.243932e-05,8.562548e-05,6.348516e-05,0.00017958974
CHMP7,8.74674e-05,8.6728694e-05,8.524453e-05,8.723799e-05,8.839482e-05,8.981189e-05
B4GALT6,8.733362e-05,8.1951184e-05,0.00010635264,8.923561e-05,8.6878434e-05,7.41466e-05
BVES,8.73182e-05,7.771923e-05,9.239787e-05,9.248476e-05,9.167378e-05,6.620312e-05
CHMP2B,8.722725e-05,8.649749e-05,8.7063774e-05,8.69916e-05,8.665241e-05,9.0872425e-05
CHMP2A,8.710304e-05,8.688876e-05,8.460248e-05,8.661278e-05,8.67921e-05,9.234384e-05
HAP1,8.705534e-05,8.73709e-05,9.3159026e-05,8.737133e-05,9.11053e-05,7.2988536e-05
ELF5,8.704097e-05,6.0219823e-05,9.161962e-05,9.77599e-05,9.043551e-05,7.003559e-05
HAAO,8.702445e-05,6.338506e-05,9.891673e-05,8.875922e-05,0.00010300232,8.128908e-05
STS,8.6818116e-05,7.3601586e-05,9.969363e-05,8.315252e-05,8.724034e-05,0.00011825735
COL6A2,8.678755e-05,8.5175685e-05,8.8954264e-05,9.064124e-05,8.3192244e-05,7.5201795e-05
AGMAT,8.674627e-05,9.2145856e-05,8.403213e-05,8.528085e-05,8.900177e-05,8.2535946e-05
CHMP5,8.671144e-05,8.63697e-05,8.394884e-05,8.6132415e-05,8.7447675e-05,9.087561e-05
CP,8.657087e-05,9.7085205e-05,9.250126e-05,7.953793e-05,8.154958e-05,0.00010876347
TLR8,8.6564316e-05,8.238875e-05,7.4876094e-05,8.873276e-05,8.250989e-05,9.886728e-05
HOMER3,8.655342e-05,8.53811e-05,8.7209104e-05,8.8698944e-05,8.429541e-05,8.145541e-05
UCK2,8.653007e-05,0.00010633278,7.735873e-05,7.930524e-05,7.646758e-05,0.00011378077
CASP10,8.650417e-05,8.395163e-05,9.843302e-05,8.360421e-05,8.118972e-05,0.000106781015
CKMT1A,8.6495675e-05,8.744121e-05,9.125598e-05,8.499987e-05,9.125534e-05,8.014824e-05
PARD3,8.647413e-05,8.947481e-05,8.612031e-05,8.450165e-05,8.397861e-05,9.608232e-05
ATP5PO,8.6472304e-05,8.457951e-05,8.481423e-05,8.767503e-05,8.733641e-05,8.32992e-05
MGRN1,8.646173e-05,7.538598e-05,7.784331e-05,9.443269e-05,8.6590095e-05,7.1510265e-05
MYL6B,8.6456144e-05,8.741761e-05,8.612006e-05,8.618099e-05,8.591711e-05,8.741129e-05
ATP5F1A,8.638505e-05,8.681545e-05,9.019378e-05,8.6667904e-05,8.6411215e-05,8.139332e-05
CHMP1A,8.6383676e-05,8.368455e-05,8.401051e-05,8.6578315e-05,8.672189e-05,9.1202484e-05
OPLAH,8.6303364e-05,8.689528e-05,8.346467e-05,8.5923195e-05,8.934492e-05,8.362703e-05
MYL6,8.630085e-05,8.6267486e-05,8.670674e-05,8.6256594e-05,8.57523e-05,8.730265e-05
LTA4H,8.619195e-05,8.6898595e-05,8.880516e-05,8.586515e-05,8.872839e-05,8.002442e-05
DHRS4,8.615979e-05,7.786687e-05,8.665196e-05,8.765742e-05,8.897463e-05,8.748587e-05
ACER2,8.613075e-05,0.00011652018,9.201383e-05,7.890614e-05,7.83818e-05,7.972018e-05
TNR,8.5992404e-05,8.362651e-05,9.447965e-05,8.806696e-05,8.819541e-05,6.940112e-05
ADPGK,8.59907e-05,8.684721e-05,9.0693036e-05,8.5910695e-05,8.8343e-05,7.713913e-05
NOX1,8.5901665e-05,8.536161e-05,8.435748e-05,8.4799125e-05,8.428137e-05,9.653236e-05
EGR3,8.583866e-05,8.9333545e-05,8.889769e-05,8.4219006e-05,8.659336e-05,8.431447e-05
C4BPA,8.578127e-05,8.793381e-05,8.3203755e-05,8.384715e-05,8.058029e-05,0.000103292004
PTGES3,8.575001e-05,8.9132234e-05,8.886606e-05,8.655269e-05,8.26459e-05,7.9277765e-05
CHMP4B,8.574257e-05,8.31309e-05,8.200062e-05,8.586941e-05,8.6441665e-05,9.1076756e-05
EPAS1,8.573592e-05,8.766217e-05,8.5192354e-05,8.6264794e-05,8.909697e-05,7.388332e-05
CKMT1B,8.5701045e-05,8.746686e-05,8.992186e-05,8.404832e-05,9.0117195e-05,7.974312e-05
EGR2,8.569433e-05,8.362134e-05,8.6858665e-05,8.5968946e-05,8.851106e-05,8.186625e-05
ATP5PF,8.56474e-05,8.4317064e-05,8.2860344e-05,8.655288e-05,8.581185e-05,8.510979e-05
LHPP,8.563081e-05,8.388084e-05,8.691931e-05,8.5243686e-05,9.0039226e-05,8.15486e-05
DTX1,8.560691e-05,8.374053e-05,8.560935e-05,8.3826e-05,8.625497e-05,9.665937e-05
BMP7,8.556308e-05,8.7365486e-05,8.113994e-05,8.4897525e-05,8.9708505e-05,8.132565e-05
RNF125,8.552725e-05,8.649681e-05,9.062747e-05,8.434461e-05,8.627199e-05,8.4734485e-05
LPAR3,8.532253e-05,9.349384e-05,9.9597455e-05,8.1506434e-05,8.0736274e-05,8.848357e-05
UPF1,8.5275664e-05,8.473755e-05,8.692524e-05,8.7049615e-05,8.477026e-05,7.6988166e-05
THBS2,8.517471e-05,8.22929e-05,9.090493e-05,8.642619e-05,8.8775676e-05,7.305689e-05
RDH10,8.502723e-05,9.397897e-05,8.671444e-05,8.2347455e-05,8.230167e-05,8.677928e-05
DHX58,8.499943e-05,8.1458384e-05,7.889293e-05,8.6170134e-05,9.0477246e-05,7.9556776e-05
ENTPD6,8.49454e-05,8.593397e-05,8.0555496e-05,8.4332896e-05,8.2652696e-05,9.374384e-05
ATP5F1B,8.491175e-05,8.537775e-05,8.1845035e-05,8.630191e-05,8.249831e-05,8.37636e-05
CTPS1,8.475976e-05,0.00015146007,9.591422e-05,5.9997332e-05,9.653167e-05,6.373655e-05
GIT1,8.47535e-05,8.818008e-05,8.6148866e-05,8.158548e-05,7.952395e-05,0.00010344739
PKN1,8.4716194e-05,8.500675e-05,8.399232e-05,8.486211e-05,8.570882e-05,8.216195e-05
ATP5F1D,8.468388e-05,8.514255e-05,8.536442e-05,8.251992e-05,8.7613524e-05,8.890652e-05
DHRS4L2,8.465972e-05,7.63541e-05,8.644731e-05,8.632198e-05,8.488559e-05,8.902549e-05
BCL2A1,8.4583124e-05,8.990517e-05,9.019021e-05,8.2482016e-05,8.466594e-05,8.170051e-05
P4HA1,8.455549e-05,8.631086e-05,8.9776426e-05,8.282548e-05,8.643637e-05,8.2969345e-05
TXNDC12,8.4415165e-05,8.206151e-05,8.3686864e-05,8.496093e-05,8.572368e-05,8.386874e-05
IGFBP3,8.4290594e-05,8.4886946e-05,8.476131e-05,8.361442e-05,8.339829e-05,8.797673e-05
UCP1,8.426867e-05,8.880657e-05,8.985465e-05,8.222688e-05,8.8063665e-05,7.560165e-05
ZADH2,8.422749e-05,8.406535e-05,8.335857e-05,8.450134e-05,8.6202665e-05,8.0103986e-05
PTPRJ,8.421807e-05,8.180867e-05,8.3389845e-05,8.620309e-05,8.171338e-05,8.362113e-05
SORBS1,8.418e-05,8.398064e-05,9.034892e-05,8.410604e-05,8.620618e-05,7.667704e-05
ALDH18A1,8.4132655e-05,8.651018e-05,8.568182e-05,8.3214385e-05,8.456175e-05,8.271004e-05
RSAD2,8.4106745e-05,8.858573e-05,9.035562e-05,8.248262e-05,8.9437235e-05,7.011221e-05
ELMO2,8.408387e-05,8.885683e-05,8.165192e-05,8.361686e-05,7.9405014e-05,8.8541914e-05
RHOG,8.4043255e-05,8.1275895e-05,8.323154e-05,8.378727e-05,8.530229e-05,8.842212e-05
ATP5ME,8.395386e-05,8.453476e-05,8.536319e-05,8.334554e-05,8.2532875e-05,8.762088e-05
GAS1,8.392319e-05,7.8024284e-05,8.6120446e-05,8.284437e-05,9.611293e-05,7.551845e-05
NRF1,8.3879895e-05,8.3386396e-05,8.433156e-05,8.341393e-05,8.457391e-05,8.548308e-05
PFN2,8.378848e-05,8.9005254e-05,8.259008e-05,8.2100894e-05,8.500233e-05,8.1845275e-05
HOMER1,8.3753555e-05,8.08484e-05,8.160405e-05,8.4376006e-05,8.457811e-05,8.570756e-05
PFN1,8.372536e-05,8.819835e-05,8.383424e-05,8.2756116e-05,8.321326e-05,8.1693404e-05
CTSA,8.3705614e-05,6.549815e-05,6.6827124e-05,7.622495e-05,6.971684e-05,0.00019137016
DAB1,8.368745e-05,9.23511e-05,8.151767e-05,8.153853e-05,8.850134e-05,7.2113726e-05
IPMK,8.3636674e-05,8.031535e-05,8.44246e-05,8.4091254e-05,8.159201e-05,9.033961e-05
NANS,8.358874e-05,8.134094e-05,8.517642e-05,8.4606574e-05,8.465465e-05,7.924007e-05
TFAM,8.357689e-05,8.2017235e-05,8.191235e-05,8.442612e-05,8.229124e-05,8.559033e-05
PYCR2,8.3460356e-05,8.2718034e-05,8.194793e-05,8.3469975e-05,8.494905e-05,8.304939e-05
INHBB,8.3456966e-05,8.719783e-05,8.371357e-05,8.190015e-05,8.3550374e-05,8.4442596e-05
SETD7,8.34057e-05,7.6143544e-05,8.702128e-05,8.3903906e-05,8.744871e-05,8.344731e-05
PRKCH,8.335193e-05,8.357781e-05,8.226629e-05,8.3331055e-05,8.318174e-05,8.416633e-05
CMPK2,8.333981e-05,0.000101313395,7.972814e-05,7.668781e-05,8.98088e-05,7.627466e-05
ENOPH1,8.327173e-05,7.6711745e-05,7.243321e-05,8.039384e-05,0.000102482845,8.158367e-05
DNM2,8.326493e-05,8.1645136e-05,8.177262e-05,8.3003855e-05,8.2964856e-05,8.9045425e-05
ATP5MC3,8.321209e-05,7.917506e-05,8.024456e-05,8.513772e-05,8.2548475e-05,8.390095e-05
EIF2AK1,8.315507e-05,8.279691e-05,8.3671126e-05,8.320598e-05,8.408455e-05,8.1429214e-05
UBB,8.3081904e-05,8.088382e-05,8.2551196e-05,8.341173e-05,8.442229e-05,8.315327e-05
HSD17B11,8.305508e-05,7.618148e-05,7.969737e-05,8.108704e-05,7.611302e-05,0.000120258854
UCKL1,8.3045015e-05,7.0228925e-05,8.471047e-05,8.309483e-05,8.504371e-05,0.0001002307
PPA2,8.301217e-05,8.685496e-05,8.2563354e-05,8.1565915e-05,8.356782e-05,8.2919236e-05
CLP1,8.298756e-05,9.2686656e-05,8.759076e-05,8.032545e-05,8.1768616e-05,7.844504e-05
PTGR1,8.298395e-05,8.092929e-05,8.3599494e-05,8.405287e-05,8.331881e-05,8.00988e-05
ATP5PB,8.29605e-05,8.2033526e-05,8.345593e-05,8.344478e-05,8.274004e-05,8.217785e-05
PSME2,8.29094e-05,7.685914e-05,8.870169e-05,8.0770646e-05,9.6748394e-05,7.4465395e-05
P4HA2,8.284102e-05,8.349905e-05,8.5770545e-05,8.207137e-05,8.31263e-05,8.292946e-05
SYNJ2,8.282998e-05,8.3543884e-05,8.312075e-05,8.0480575e-05,8.006851e-05,9.8353696e-05
SYNJ1,8.2827515e-05,8.246619e-05,8.219485e-05,8.366908e-05,7.8226774e-05,8.817325e-05
ITPKB,8.282261e-05,8.4663334e-05,8.4458305e-05,8.1919294e-05,8.155299e-05,8.533962e-05
MTMR4,8.273884e-05,7.9387726e-05,8.662435e-05,8.168455e-05,8.4970736e-05,8.696088e-05
TBXAS1,8.273314e-05,8.253918e-05,8.441172e-05,8.31989e-05,8.4713465e-05,7.583634e-05
NXF1,8.271492e-05,7.873334e-05,8.0979626e-05,8.494361e-05,7.8822566e-05,8.6852364e-05
AK9,8.270629e-05,7.895591e-05,8.771821e-05,8.135967e-05,8.116326e-05,9.5265874e-05
INPP5B,8.267527e-05,8.0506565e-05,8.898877e-05,8.2794104e-05,7.9982536e-05,8.625468e-05
AZIN2,8.2651284e-05,8.2514285e-05,8.148434e-05,8.3613704e-05,8.0905134e-05,8.2102844e-05
SAT1,8.260765e-05,8.468615e-05,8.5227315e-05,8.197283e-05,8.1451195e-05,8.242988e-05
ACVR1B,8.2546445e-05,7.8702564e-05,8.224995e-05,8.3576764e-05,8.319877e-05,8.305063e-05
MTMR2,8.246774e-05,8.106158e-05,8.415556e-05,8.250573e-05,8.1050326e-05,8.6123975e-05
CCNE2,8.2465536e-05,8.1543236e-05,8.7936314e-05,7.962625e-05,8.86122e-05,8.308179e-05
ITPK1,8.245117e-05,8.981212e-05,7.677381e-05,8.0099846e-05,7.852296e-05,9.288547e-05
PTGES2,8.243602e-05,8.1061946e-05,8.413149e-05,8.358148e-05,8.211591e-05,7.8405064e-05
ARG2,8.2258266e-05,8.4581174e-05,8.119953e-05,8.198684e-05,8.088127e-05,8.2895676e-05
ATP5MC2,8.2258164e-05,8.893536e-05,8.304887e-05,8.00745e-05,8.0673155e-05,8.401017e-05
MTMR3,8.212733e-05,8.309663e-05,8.3045685e-05,8.0820726e-05,8.262049e-05,8.546141e-05
PI4K2B,8.204826e-05,8.393723e-05,8.122967e-05,8.0059835e-05,8.211982e-05,8.926425e-05
CDON,8.192768e-05,8.924631e-05,0.00010659637,7.809559e-05,7.640643e-05,8.0843085e-05
PTGR2,8.1885155e-05,7.836685e-05,8.310412e-05,8.2828206e-05,8.435647e-05,7.7798126e-05
SMAD9,8.1804246e-05,8.091561e-05,8.075281e-05,8.1212536e-05,8.312085e-05,8.4670995e-05
CLDN15,8.1714665e-05,7.830044e-05,7.60386e-05,8.318522e-05,7.474388e-05,9.724813e-05
OAT,8.166407e-05,8.2427134e-05,8.079157e-05,8.159901e-05,8.1003185e-05,8.251819e-05
HOMER2,8.165101e-05,8.057344e-05,8.069387e-05,8.067161e-05,8.021365e-05,9.183185e-05
PIN1,8.1640894e-05,8.029243e-05,7.554104e-05,8.320828e-05,8.115107e-05,8.1404025e-05
SAT2,8.1565515e-05,8.132502e-05,8.067663e-05,8.184746e-05,8.0729435e-05,8.275176e-05
AMDHD2,8.1537284e-05,7.8638135e-05,8.0584185e-05,8.333803e-05,8.069877e-05,7.9735524e-05
GNPNAT1,8.152455e-05,7.9303194e-05,8.460055e-05,8.101919e-05,8.492356e-05,7.943202e-05
CPEB2,8.1489685e-05,6.0748687e-05,6.687242e-05,8.9309964e-05,8.474783e-05,8.2713326e-05
RIMKLB,8.1488004e-05,8.624966e-05,7.859234e-05,7.664202e-05,7.530707e-05,0.00011120754
UBA52,8.148615e-05,8.5581494e-05,7.956366e-05,8.083563e-05,7.894993e-05,8.3719635e-05
PKN2,8.146978e-05,8.122765e-05,8.1257545e-05,8.134343e-05,8.138476e-05,8.2841616e-05
ENTPD4,8.1454724e-05,7.4996846e-05,8.135968e-05,8.378629e-05,7.409187e-05,9.46184e-05
SCD5,8.1358456e-05,7.815107e-05,8.866637e-05,7.822532e-05,8.998618e-05,8.152164e-05
IMPA1,8.13353e-05,7.88365e-05,8.1484424e-05,8.08197e-05,8.192634e-05,8.709541e-05
ATP5F1E,8.132701e-05,8.0649224e-05,7.922889e-05,8.159134e-05,8.0373444e-05,8.445894e-05
ARNT2,8.12968e-05,7.60175e-05,7.7226076e-05,8.511442e-05,7.9567064e-05,7.736318e-05
ATP5PD,8.128579e-05,8.1185106e-05,8.144235e-05,8.13015e-05,7.983531e-05,8.395164e-05
MTMR6,8.115793e-05,7.9915844e-05,8.492395e-05,8.052254e-05,7.943064e-05,8.6995904e-05
RASD1,8.115113e-05,7.9294645e-05,8.0462334e-05,8.114024e-05,8.344784e-05,8.069472e-05
TNFRSF11B,8.110495e-05,8.160649e-05,8.430931e-05,8.032948e-05,8.325908e-05,7.783935e-05
ATP5F1C,8.107157e-05,7.796964e-05,7.819275e-05,8.254931e-05,7.976172e-05,8.352351e-05
NAGK,8.095788e-05,8.094035e-05,8.302229e-05,8.126618e-05,8.009433e-05,7.952963e-05
NR1H2,8.0908765e-05,8.183829e-05,8.3540646e-05,8.0954625e-05,8.274894e-05,7.374278e-05
ALOX12,8.078515e-05,8.248901e-05,7.694889e-05,8.072488e-05,8.204082e-05,7.85803e-05
PI4KA,8.075481e-05,7.681726e-05,7.9642006e-05,8.076991e-05,8.209215e-05,8.587663e-05
COL9A2,8.074617e-05,8.217432e-05,8.049798e-05,8.223063e-05,7.8986894e-05,7.418992e-05
GSDME,8.0681115e-05,7.7546254e-05,7.8735226e-05,7.992742e-05,7.949912e-05,9.355316e-05
ATP5MC1,8.06802e-05,7.890092e-05,8.0844446e-05,8.05631e-05,8.056063e-05,8.44762e-05
PRODH,8.062844e-05,7.5806434e-05,8.983922e-05,8.2239516e-05,7.654549e-05,8.1761966e-05
CERS2,8.0609185e-05,7.0940936e-05,7.84955e-05,8.338049e-05,8.66828e-05,7.376191e-05
GPER1,8.057957e-05,7.944594e-05,8.162647e-05,8.040832e-05,8.100452e-05,8.1875114e-05
FPR1,8.054336e-05,8.0700105e-05,8.0510996e-05,8.245811e-05,7.938227e-05,7.276513e-05
OCRL,8.048425e-05,7.615037e-05,7.9344885e-05,8.050185e-05,8.2089166e-05,8.580902e-05
ATP5MF,8.045316e-05,7.790921e-05,8.067779e-05,8.054547e-05,8.02766e-05,8.4585496e-05
CKB,8.042177e-05,8.019153e-05,8.179508e-05,7.953225e-05,8.094095e-05,8.336122e-05
CERS6,8.037701e-05,7.816787e-05,7.867413e-05,8.02801e-05,8.447004e-05,7.838362e-05
LPCAT4,8.037692e-05,7.41564e-05,8.0167694e-05,8.113509e-05,7.370244e-05,9.988696e-05
RUNX3,8.0369704e-05,8.097357e-05,7.610456e-05,8.0664904e-05,7.970206e-05,8.215527e-05
HBS1L,8.0301645e-05,8.559029e-05,8.431004e-05,7.741644e-05,8.338409e-05,7.705115e-05
NOD2,8.026449e-05,8.552349e-05,7.67775e-05,8.04303e-05,8.716229e-05,6.0030743e-05
GNPDA1,8.026423e-05,7.937767e-05,7.804901e-05,8.057236e-05,8.134141e-05,7.9867685e-05
SMAD5,8.0224905e-05,7.861449e-05,7.86675e-05,8.036539e-05,7.981752e-05,8.4206724e-05
MTM1,8.018851e-05,7.997629e-05,7.961928e-05,7.985034e-05,7.8146295e-05,8.645712e-05
UAP1L1,8.0174e-05,7.788595e-05,8.186587e-05,8.04831e-05,8.119381e-05,7.948738e-05
PELO,8.01369e-05,7.3754585e-05,8.688642e-05,7.967198e-05,8.558631e-05,7.863581e-05
CHKA,8.0125195e-05,7.8110235e-05,7.922892e-05,8.1090504e-05,7.799252e-05,8.335525e-05
ENO1,8.008915e-05,6.457822e-05,7.7343975e-05,8.429073e-05,8.6080225e-05,7.681076e-05
SMPD3,8.007849e-05,9.4185e-05,7.535789e-05,7.504778e-05,7.879235e-05,8.671067e-05
CMAS,8.006886e-05,8.332819e-05,7.93741e-05,7.914936e-05,8.007477e-05,7.952628e-05
INPP5F,8.003351e-05,8.06828e-05,8.070444e-05,7.966524e-05,7.678768e-05,8.627892e-05
RETSAT,8.001031e-05,9.304792e-05,7.3618896e-05,7.489359e-05,7.484614e-05,9.732647e-05
SPOPL,7.991169e-05,6.272199e-05,7.595124e-05,8.6543245e-05,8.19191e-05,7.553111e-05
UAP1,7.9838785e-05,8.128169e-05,8.127875e-05,7.9376194e-05,7.95942e-05,7.906828e-05
DHRS3,7.979818e-05,8.0350095e-05,8.033913e-05,7.7307704e-05,7.832698e-05,9.374964e-05
GALNT15,7.975284e-05,7.644347e-05,7.404809e-05,7.742391e-05,7.659726e-05,0.00010726618
MAPK15,7.9706086e-05,7.580139e-05,6.8855894e-05,8.3605264e-05,8.9601344e-05,5.638261e-05
GABRB3,7.963132e-05,8.485912e-05,8.129143e-05,7.92344e-05,8.131894e-05,6.8197085e-05
NXT2,7.9593396e-05,8.800289e-05,8.121758e-05,7.763591e-05,7.7062665e-05,7.832668e-05
ITPKC,7.9590885e-05,7.612449e-05,7.910798e-05,7.954595e-05,7.678535e-05,9.1400405e-05
UXS1,7.957727e-05,8.144999e-05,7.9293735e-05,7.916313e-05,7.883719e-05,7.998087e-05
PLA2G7,7.957549e-05,7.711198e-05,7.6390235e-05,8.404925e-05,6.2496234e-05,9.5163814e-05
INPP5A,7.953728e-05,7.991135e-05,7.687686e-05,7.9512545e-05,7.6873665e-05,8.586724e-05
TP53AIP1,7.939025e-05,7.5865595e-05,7.75239e-05,7.8421115e-05,7.5944525e-05,9.815965e-05
CXCL5,7.937008e-05,8.634932e-05,7.067724e-05,7.757085e-05,7.1560644e-05,9.7046635e-05
DTYMK,7.931932e-05,9.835877e-05,9.037678e-05,6.9955015e-05,9.215543e-05,6.167963e-05
MTMR1,7.9312886e-05,7.93004e-05,7.5724594e-05,7.8337245e-05,7.897606e-05,8.749128e-05
PGM3,7.9261044e-05,7.949319e-05,8.0400554e-05,7.875975e-05,7.9874975e-05,7.942726e-05
GZMB,7.920695e-05,9.277317e-05,9.661911e-05,7.3122734e-05,7.620632e-05,7.9215024e-05
NUDT2,7.920142e-05,7.44519e-05,7.4951284e-05,8.0845224e-05,7.2832554e-05,9.403921e-05
UBC,7.9130165e-05,7.584079e-05,7.889703e-05,7.930758e-05,7.9174206e-05,8.405612e-05
ZNFX1,7.910176e-05,7.6631346e-05,8.133615e-05,7.8860976e-05,8.116734e-05,7.9184334e-05
COMP,7.9030775e-05,8.0297265e-05,8.247175e-05,7.849482e-05,8.501931e-05,6.595761e-05
CPEB4,7.8995865e-05,6.463808e-05,7.41975e-05,8.19838e-05,8.382652e-05,8.347594e-05
NRG2,7.8958576e-05,7.4106145e-05,8.097193e-05,8.0182435e-05,8.466577e-05,6.9216774e-05
