labels,global,basal,her2,lumA,lumB,norm
FOXO6,8.57219e-05,8.116136e-05,0.00010080427,8.8318215e-05,9.537292e-05,5.1758623e-05
ARG2,8.568039e-05,9.649681e-05,8.886088e-05,7.953383e-05,8.91572e-05,8.914409e-05
MMP14,8.5607324e-05,8.3817125e-05,8.503659e-05,8.552816e-05,8.622911e-05,8.839225e-05
GNPNAT1,8.547144e-05,6.2722225e-05,0.00011431862,7.5670745e-05,0.00013219082,6.731113e-05
CLDN5,8.5454085e-05,7.3565316e-05,7.932679e-05,8.598438e-05,8.062892e-05,0.0001168713
CTSD,8.538901e-05,8.240841e-05,7.9414254e-05,8.535697e-05,8.498545e-05,9.582931e-05
PI4KA,8.526367e-05,8.9779045e-05,8.298079e-05,8.4609535e-05,8.118253e-05,8.990225e-05
CLDN8,8.5219384e-05,7.672253e-05,9.22616e-05,8.521333e-05,8.124609e-05,0.000102301325
MTMR1,8.516563e-05,8.389268e-05,8.571704e-05,8.4861196e-05,8.331395e-05,9.194759e-05
INPP4A,8.513397e-05,8.300658e-05,8.423571e-05,8.544692e-05,8.50559e-05,8.8057655e-05
PTPRZ1,8.5094514e-05,8.7526554e-05,8.41318e-05,8.4148356e-05,8.491679e-05,8.666293e-05
CHMP1A,8.5026884e-05,7.288545e-05,7.71707e-05,8.8555105e-05,8.13934e-05,0.000100786965
MTMR14,8.500076e-05,8.4658626e-05,8.352867e-05,8.512982e-05,8.3702755e-05,8.841465e-05
CHMP2A,8.500038e-05,9.457735e-05,7.993358e-05,8.0586935e-05,8.004024e-05,0.00010345616
PRXL2B,8.495876e-05,7.6459524e-05,8.307644e-05,8.966339e-05,8.9630754e-05,6.8727444e-05
ADM,8.490423e-05,0.000117149866,0.00011009968,6.739511e-05,7.6252305e-05,0.000114882
DDX3X,8.481055e-05,8.552779e-05,8.4493724e-05,8.5334315e-05,8.5354055e-05,8.0138314e-05
PLA2G7,8.4790925e-05,9.802712e-05,9.2786126e-05,7.905181e-05,9.187986e-05,7.1802235e-05
PSME1,8.473753e-05,9.869047e-05,8.998182e-05,8.219635e-05,7.703696e-05,8.369032e-05
COL4A5,8.473619e-05,0.000106399544,8.6442094e-05,7.042976e-05,9.299083e-05,0.00010275522
CHMP2B,8.4707535e-05,8.401935e-05,8.154448e-05,8.5930114e-05,8.070321e-05,8.943105e-05
OCRL,8.469025e-05,8.618885e-05,8.325005e-05,8.487301e-05,8.03929e-05,9.014726e-05
CHMP1B,8.465567e-05,7.724675e-05,8.771001e-05,8.623539e-05,8.639135e-05,8.4162835e-05
ATP5F1D,8.4647094e-05,8.622829e-05,7.930929e-05,8.5639185e-05,7.946664e-05,9.033143e-05
CERS6,8.464406e-05,8.3742125e-05,7.750986e-05,7.936388e-05,0.00010041836,8.8899396e-05
TXN2,8.4568936e-05,8.224877e-05,8.805236e-05,8.474085e-05,8.3559615e-05,8.708423e-05
SIKE1,8.451465e-05,8.217706e-05,8.383206e-05,8.532208e-05,8.545605e-05,8.3264094e-05
ATP5ME,8.442299e-05,7.9512305e-05,8.264113e-05,8.6706495e-05,8.156168e-05,8.8030996e-05
GPAT4,8.430145e-05,8.920818e-05,0.00010150555,8.024414e-05,7.592228e-05,9.926257e-05
PPP1R12B,8.425634e-05,7.9091675e-05,7.69961e-05,7.8961486e-05,7.355192e-05,0.00014508261
PI4KB,8.4255444e-05,8.1098755e-05,8.623106e-05,8.4247404e-05,8.370627e-05,8.9381014e-05
USP8,8.420281e-05,8.7830864e-05,8.6621636e-05,8.348179e-05,8.318153e-05,8.165511e-05
ARHGEF26,8.41902e-05,8.564883e-05,8.909141e-05,8.356753e-05,7.93591e-05,9.0172194e-05
PI4K2B,8.418692e-05,7.9806494e-05,8.231574e-05,8.5761516e-05,8.04716e-05,9.209608e-05
FBXO5,8.4167594e-05,9.895719e-05,8.6387685e-05,7.6235345e-05,8.600292e-05,9.3460665e-05
CLDN19,8.4163556e-05,7.363912e-05,7.9388956e-05,8.5239895e-05,8.0655285e-05,0.00010702642
CLDN11,8.405871e-05,7.4868716e-05,7.915024e-05,8.5157146e-05,8.074718e-05,0.00010421647
MTMR4,8.4057705e-05,8.318196e-05,8.7147826e-05,8.42359e-05,7.9018035e-05,9.176259e-05
PGK1,8.405048e-05,9.306169e-05,0.0001283213,7.642994e-05,8.796986e-05,6.747316e-05
CD3G,8.395055e-05,8.311311e-05,8.305784e-05,8.519304e-05,8.141717e-05,8.446542e-05
NRG1,8.391488e-05,8.1853366e-05,8.483851e-05,8.6036984e-05,8.6358334e-05,7.1596565e-05
GALNT6,8.390439e-05,0.00014824231,6.6560715e-05,6.253124e-05,6.1875304e-05,0.00013306957
PIDD1,8.381461e-05,8.847896e-05,8.508382e-05,8.211886e-05,8.386957e-05,8.322867e-05
CCDC6,8.379231e-05,8.513817e-05,9.391157e-05,8.196001e-05,7.712639e-05,9.569038e-05
PTGIR,8.3773586e-05,8.799987e-05,9.232417e-05,8.66944e-05,8.176605e-05,5.9154325e-05
RDH16,8.368156e-05,9.9270095e-05,7.88039e-05,8.2374325e-05,6.3417836e-05,0.00010412851
NRG2,8.3639075e-05,7.8007506e-05,8.493549e-05,8.6721324e-05,8.651484e-05,7.162241e-05
CIDEC,8.359676e-05,8.295999e-05,8.310655e-05,8.441998e-05,8.4258216e-05,7.9679354e-05
SMAD5,8.3561696e-05,8.7233006e-05,8.34946e-05,8.275431e-05,8.337016e-05,8.16439e-05
BLNK,8.3540755e-05,7.760422e-05,8.648771e-05,8.6515116e-05,8.4356245e-05,7.521376e-05
GMPS,8.349322e-05,7.87353e-05,7.8569865e-05,8.6589105e-05,7.813984e-05,8.961841e-05
PYCR3,8.345385e-05,8.9517984e-05,8.492596e-05,8.5719534e-05,7.336877e-05,7.9017525e-05
PIN1,8.335093e-05,8.422286e-05,8.510223e-05,8.285886e-05,8.349972e-05,8.27712e-05
GDPD3,8.3328974e-05,8.036955e-05,8.084769e-05,8.386074e-05,8.693788e-05,8.092676e-05
CHKA,8.330323e-05,7.9554244e-05,8.122085e-05,8.577206e-05,8.1089405e-05,8.296942e-05
INHBA,8.329242e-05,8.403227e-05,8.032807e-05,8.2319464e-05,8.314447e-05,8.9344176e-05
IQGAP1,8.327492e-05,8.076736e-05,8.6088345e-05,8.303301e-05,8.4873114e-05,8.3871295e-05
ZNFX1,8.3240666e-05,8.3935374e-05,8.240956e-05,8.346208e-05,8.193996e-05,8.391998e-05
IGFALS,8.3214756e-05,3.9300077e-05,4.61753e-05,0.000114663104,7.512478e-05,4.2703658e-05
ACVR1B,8.315525e-05,8.8680325e-05,8.181822e-05,8.180309e-05,8.195668e-05,8.3541854e-05
BCL10,8.3084735e-05,8.2846316e-05,8.194033e-05,8.420293e-05,8.4193955e-05,7.6628974e-05
IMPDH1,8.2875624e-05,7.97553e-05,7.875489e-05,8.419927e-05,7.9533864e-05,9.079842e-05
DAXX,8.2872524e-05,7.696422e-05,8.387765e-05,8.1474835e-05,7.8195684e-05,0.00010815607
CES1,8.283109e-05,8.312086e-05,8.3127095e-05,8.5319036e-05,8.7496606e-05,6.0910024e-05
MBOAT1,8.278296e-05,8.991264e-05,0.00012752348,7.460899e-05,6.862656e-05,0.000105373314
TAPBP,8.233504e-05,7.493085e-05,9.139419e-05,8.2829574e-05,8.411837e-05,8.287161e-05
PLOD3,8.229909e-05,0.00021590134,4.638022e-05,5.8886104e-05,4.5494453e-05,6.182808e-05
LANCL1,8.223669e-05,9.036756e-05,9.243424e-05,8.0348225e-05,8.003888e-05,7.426898e-05
FBXO43,8.2150385e-05,0.00010074327,6.651085e-05,7.3077725e-05,0.000116248586,4.386379e-05
HOMER1,8.2142695e-05,7.8742465e-05,7.473573e-05,8.417375e-05,8.028013e-05,8.662697e-05
MSI2,8.211853e-05,8.887419e-05,7.776753e-05,7.7816694e-05,8.536024e-05,8.923964e-05
ITPA,8.203876e-05,7.922231e-05,7.900304e-05,8.2953455e-05,7.902217e-05,9.010974e-05
ATP5MF,8.2007384e-05,9.708238e-05,8.107343e-05,7.813069e-05,7.870098e-05,8.210861e-05
SCD5,8.1641374e-05,8.2814986e-05,7.970039e-05,8.119258e-05,8.123456e-05,8.4024316e-05
HPRT1,8.1613915e-05,7.99513e-05,8.013375e-05,8.227521e-05,7.7255e-05,9.030676e-05
PRDX6,8.1600585e-05,7.73931e-05,8.266096e-05,8.5239946e-05,7.889541e-05,7.477959e-05
HOMER2,8.154855e-05,8.065689e-05,8.179033e-05,8.169086e-05,7.8086225e-05,8.861282e-05
AMDHD2,8.1542734e-05,5.7865553e-05,6.8205205e-05,9.647813e-05,7.3900235e-05,7.116439e-05
ELOVL1,8.150076e-05,6.5324464e-05,6.5061424e-05,8.603225e-05,7.9335434e-05,0.000102738144
DHX58,8.132698e-05,8.1311206e-05,8.1666825e-05,8.1289494e-05,7.999397e-05,8.376273e-05
TYROBP,8.1136175e-05,8.109086e-05,8.316527e-05,8.190214e-05,8.236703e-05,7.3595416e-05
COL9A3,8.111243e-05,0.00015891035,5.991829e-05,5.855297e-05,6.985363e-05,9.568164e-05
PRKCH,8.10141e-05,7.941378e-05,8.408693e-05,8.027419e-05,8.0085214e-05,8.703079e-05
ASAH1,8.094398e-05,0.00010711889,8.331648e-05,7.261596e-05,7.495955e-05,8.674078e-05
RNF125,8.094316e-05,8.013542e-05,7.827053e-05,8.2047416e-05,8.0855905e-05,7.887194e-05
SPEN,8.0767e-05,8.297359e-05,7.657558e-05,8.5710824e-05,6.931203e-05,7.616633e-05
SPTLC3,8.075693e-05,7.535021e-05,0.000102413505,7.6268276e-05,9.805398e-05,6.515662e-05
CD58,8.067305e-05,8.7289656e-05,8.203634e-05,7.9308375e-05,8.066913e-05,7.505188e-05
TFG,8.062103e-05,8.570858e-05,8.3226994e-05,7.632711e-05,8.15521e-05,8.983633e-05
PARD6B,8.0521575e-05,5.1901086e-05,5.3560307e-05,9.420413e-05,9.352388e-05,5.679448e-05
IPPK,8.029287e-05,8.334333e-05,7.8601515e-05,7.8827936e-05,7.5846896e-05,9.182774e-05
CHMP4B,8.026788e-05,8.0291415e-05,7.984025e-05,7.784833e-05,7.520974e-05,0.00010211907
CCNG2,8.0249854e-05,5.754858e-05,7.402965e-05,8.797807e-05,8.137147e-05,8.321413e-05
SIAH1,8.023733e-05,8.527202e-05,8.426548e-05,7.803749e-05,7.996826e-05,8.015072e-05
AGPAT3,8.015767e-05,8.490701e-05,7.9453566e-05,7.767903e-05,7.2742056e-05,9.8629076e-05
PKN2,8.011945e-05,7.9618156e-05,7.3269155e-05,7.9119105e-05,8.051927e-05,9.0280264e-05
PPA1,8.008359e-05,7.328846e-05,7.362685e-05,8.384362e-05,7.957969e-05,7.854793e-05
ARHGEF2,7.996989e-05,8.372989e-05,7.999593e-05,7.925003e-05,7.833003e-05,8.0066726e-05
TXNDC12,7.9958205e-05,7.512668e-05,7.9890146e-05,8.0607366e-05,8.0561826e-05,8.403365e-05
SEC31B,7.995165e-05,8.18189e-05,8.9793684e-05,7.910056e-05,8.558518e-05,6.3435196e-05
RBL2,7.960699e-05,6.25351e-05,6.688157e-05,8.574789e-05,7.229619e-05,0.00010109489
LAMB2,7.9585334e-05,0.00010696983,9.7951975e-05,6.840913e-05,8.404898e-05,6.6735054e-05
SGPP1,7.957004e-05,8.399653e-05,6.9949056e-05,7.99084e-05,8.237241e-05,7.1941606e-05
BCL2A1,7.9569785e-05,8.758267e-05,8.12107e-05,7.808486e-05,8.148666e-05,6.8368114e-05
GRPR,7.9555735e-05,6.495977e-05,7.369711e-05,8.440057e-05,8.060599e-05,8.282931e-05
NRARP,7.95091e-05,7.2732175e-05,7.42433e-05,7.412135e-05,5.93967e-05,0.00015956818
RAB8A,7.947133e-05,7.780541e-05,7.698197e-05,7.8988916e-05,8.200533e-05,8.193295e-05
LHPP,7.946153e-05,7.8249126e-05,7.9182166e-05,7.998574e-05,7.938123e-05,7.927747e-05
PFN2,7.9433055e-05,7.200882e-05,8.0382895e-05,8.177316e-05,7.612054e-05,8.598912e-05
SCD,7.9386045e-05,7.706227e-05,8.2392464e-05,7.870635e-05,8.1559345e-05,8.067035e-05
ATP5PO,7.937269e-05,7.539207e-05,7.5111704e-05,8.136718e-05,7.808051e-05,8.1715916e-05
ERO1B,7.932201e-05,9.095123e-05,8.283168e-05,7.705453e-05,7.996717e-05,6.676529e-05
GPER1,7.924081e-05,7.801827e-05,7.8728415e-05,7.924056e-05,8.098736e-05,7.851474e-05
ATP5F1E,7.91715e-05,7.305855e-05,7.594273e-05,7.958013e-05,8.131588e-05,8.613998e-05
DNMT3A,7.915177e-05,6.0507497e-05,6.664364e-05,8.375289e-05,7.3163894e-05,0.00010855721
IGFBP3,7.9121826e-05,8.431414e-05,7.9820784e-05,7.697069e-05,7.478777e-05,8.8448876e-05
UCP1,7.906835e-05,7.7937184e-05,7.6889206e-05,7.960794e-05,7.767068e-05,8.24799e-05
PTGES2,7.896598e-05,8.656148e-05,8.338205e-05,7.619625e-05,8.3690196e-05,6.77781e-05
RPS27A,7.880882e-05,7.492397e-05,7.628524e-05,8.001337e-05,7.939652e-05,8.023908e-05
GZMB,7.866945e-05,8.399759e-05,7.6178134e-05,7.76028e-05,7.9335055e-05,7.534732e-05
FPR1,7.8552555e-05,7.379367e-05,7.454963e-05,7.627253e-05,8.086082e-05,9.700585e-05
TAP2,7.843913e-05,6.922739e-05,8.118565e-05,7.951288e-05,8.16054e-05,8.1223276e-05
ATP5PF,7.8407305e-05,7.492112e-05,7.4631556e-05,8.0375146e-05,7.4667536e-05,8.419793e-05
GZMA,7.83757e-05,8.0269354e-05,8.345211e-05,7.827868e-05,8.090528e-05,6.7201596e-05
CD274,7.824023e-05,8.0691694e-05,8.266939e-05,7.6740886e-05,7.9265155e-05,7.643326e-05
ATP5PD,7.816639e-05,7.388344e-05,7.751034e-05,7.88763e-05,7.716749e-05,8.436984e-05
ATXN3,7.798724e-05,7.7353165e-05,8.196915e-05,7.87999e-05,7.778161e-05,7.247722e-05
ATP5MG,7.792844e-05,7.538692e-05,7.7089404e-05,7.909293e-05,7.764369e-05,7.76104e-05
JUND,7.7928424e-05,6.860115e-05,6.67446e-05,7.9632686e-05,7.450285e-05,0.00010002887
NUMBL,7.79083e-05,5.4790344e-05,9.652807e-05,8.149582e-05,7.102458e-05,9.930329e-05
COL4A2,7.790176e-05,6.639882e-05,6.989942e-05,7.7868935e-05,8.034497e-05,9.9409626e-05
ABHD5,7.788602e-05,7.7614866e-05,7.7308105e-05,7.821566e-05,7.71621e-05,7.845161e-05
LDHD,7.777043e-05,6.508713e-05,7.857616e-05,7.798848e-05,8.7002845e-05,8.11194e-05
RUNX3,7.776213e-05,7.069236e-05,7.988736e-05,7.883888e-05,8.007194e-05,7.8832214e-05
OPLAH,7.774591e-05,7.727741e-05,8.450035e-05,7.7288336e-05,7.003813e-05,9.0229485e-05
ATP5F1C,7.772702e-05,7.840485e-05,7.153458e-05,7.920179e-05,7.0800146e-05,8.639831e-05
KCNMB3,7.7724835e-05,7.414952e-05,6.029978e-05,8.31122e-05,8.499401e-05,5.5935074e-05
LYPD6B,7.765451e-05,6.182772e-05,6.915315e-05,8.369731e-05,8.2479615e-05,7.19561e-05
SDR16C5,7.760937e-05,9.295255e-05,5.6817356e-05,7.448397e-05,7.051457e-05,9.48649e-05
CD22,7.758992e-05,6.6179884e-05,6.678531e-05,8.390755e-05,8.273753e-05,6.387802e-05
GAS1,7.756407e-05,7.692982e-05,7.6878685e-05,7.826587e-05,7.829503e-05,7.426936e-05
ATP5MC3,7.756259e-05,7.443896e-05,7.297325e-05,7.9961654e-05,7.225794e-05,8.402653e-05
EVC2,7.754428e-05,7.517352e-05,7.744577e-05,7.8916004e-05,7.858707e-05,7.288859e-05
PLPP5,7.752826e-05,9.418435e-05,7.631053e-05,6.875272e-05,7.1314185e-05,0.00010521136
KLF4,7.743702e-05,7.9463876e-05,7.6906814e-05,7.8058314e-05,7.872213e-05,6.8772264e-05
NECTIN1,7.737698e-05,9.352082e-05,8.966397e-05,7.094198e-05,7.279606e-05,8.130537e-05
BVES,7.724076e-05,7.5453456e-05,7.67641e-05,8.053422e-05,7.621201e-05,6.596319e-05
BAMBI,7.714918e-05,8.044476e-05,8.6677435e-05,7.68775e-05,7.6065386e-05,6.7866844e-05
AVPR1A,7.703206e-05,7.41893e-05,7.473047e-05,7.4763164e-05,7.403659e-05,0.000100663994
ATXN2,7.7027384e-05,7.9414596e-05,7.926999e-05,7.676135e-05,7.273554e-05,8.052113e-05
ADGRB1,7.699542e-05,7.709424e-05,7.6790326e-05,7.6749515e-05,7.758846e-05,7.711727e-05
GPR161,7.695759e-05,7.081879e-05,7.720677e-05,7.850656e-05,7.8591234e-05,7.663069e-05
COL4A1,7.67965e-05,6.8284455e-05,6.258355e-05,7.456923e-05,6.879229e-05,0.00012800892
SPOP,7.6790944e-05,7.8913414e-05,7.6279845e-05,7.6216835e-05,7.5614014e-05,7.853967e-05
GRM4,7.677924e-05,8.405475e-05,7.2978546e-05,7.139933e-05,7.157277e-05,0.00010366797
KCNJ11,7.666018e-05,0.00012200514,9.141901e-05,5.7695146e-05,6.1454295e-05,0.00011085361
DHODH,7.660897e-05,7.508292e-05,7.6393364e-05,7.838558e-05,7.903927e-05,6.5954715e-05
ATP5F1A,7.660859e-05,7.54912e-05,7.677635e-05,7.7879085e-05,7.4086056e-05,7.668019e-05
MEGF8,7.657298e-05,7.680349e-05,7.789446e-05,7.631179e-05,7.797516e-05,7.393836e-05
PPA2,7.6547454e-05,7.730113e-05,7.368642e-05,7.638442e-05,7.42198e-05,8.24389e-05
SMG1,7.654573e-05,7.773893e-05,7.5682736e-05,7.734461e-05,7.1825154e-05,7.978542e-05
THBS4,7.653659e-05,8.536984e-05,7.52231e-05,6.631821e-05,7.074609e-05,0.00012443494
CXCL16,7.648737e-05,8.151329e-05,7.002565e-05,7.701982e-05,7.4328986e-05,7.3715724e-05
MOSMO,7.647433e-05,7.8791156e-05,7.841789e-05,7.6070515e-05,7.5721204e-05,7.4458934e-05
TFAM,7.646096e-05,7.525727e-05,7.117056e-05,7.8686724e-05,7.064423e-05,8.190956e-05
PFN1,7.636959e-05,7.097075e-05,7.441756e-05,7.70345e-05,7.497306e-05,8.642117e-05
ATP5MC2,7.625602e-05,8.094519e-05,7.414364e-05,7.525176e-05,7.0955975e-05,8.4490945e-05
CSNK1G3,7.620951e-05,7.83083e-05,7.798047e-05,7.555592e-05,7.5101896e-05,7.6616416e-05
SORBS1,7.616451e-05,7.369778e-05,7.555538e-05,7.6952136e-05,7.695886e-05,7.5458054e-05
SMG6,7.615325e-05,8.081459e-05,7.950562e-05,7.570551e-05,7.238517e-05,7.482569e-05
EVC,7.611555e-05,7.721464e-05,7.608199e-05,7.577729e-05,7.7454846e-05,7.345515e-05
PLOD1,7.609242e-05,0.0001742356,4.6653e-05,6.0960454e-05,4.458457e-05,6.1095314e-05
RSAD2,7.609193e-05,8.101906e-05,7.475516e-05,7.3985844e-05,7.7513825e-05,7.6484896e-05
CUL3,7.604111e-05,7.735457e-05,7.5620876e-05,7.605736e-05,7.456334e-05,7.670785e-05
CDON,7.6038385e-05,7.71218e-05,7.647669e-05,7.599753e-05,7.6141056e-05,7.384779e-05
ATP5F1B,7.6038195e-05,7.3743744e-05,7.1794224e-05,7.80123e-05,7.221114e-05,8.0221325e-05
CHAC2,7.599138e-05,5.303165e-05,6.253293e-05,8.439539e-05,7.141061e-05,9.1791e-05
NPL,7.596054e-05,7.434422e-05,6.7089684e-05,7.1678995e-05,6.948355e-05,0.0001188301
KIF3A,7.590405e-05,7.855548e-05,7.660108e-05,7.524897e-05,7.399717e-05,7.761289e-05
CSNK1G1,7.586842e-05,7.7630844e-05,7.594313e-05,7.518641e-05,7.439837e-05,7.890613e-05
DAB1,7.5822725e-05,7.2016446e-05,7.218877e-05,7.689256e-05,8.226245e-05,6.7779656e-05
PPP1R3C,7.574012e-05,8.539604e-05,7.914788e-05,7.155342e-05,7.6308956e-05,7.6537224e-05
CSNK1G2,7.567249e-05,7.3789495e-05,7.414454e-05,7.539283e-05,7.666946e-05,7.963346e-05
NF1,7.5628086e-05,7.2623996e-05,7.741318e-05,7.579246e-05,7.673526e-05,7.669166e-05
SPOPL,7.55908e-05,7.853709e-05,7.537271e-05,7.446868e-05,7.4359625e-05,7.8560246e-05
ALOXE3,7.544346e-05,7.316914e-05,7.197714e-05,7.630978e-05,7.851086e-05,7.18726e-05
ANAPC11,7.5438074e-05,6.4002714e-05,6.9215166e-05,7.751501e-05,7.1598726e-05,9.649575e-05
PTGES3,7.5432494e-05,7.6390854e-05,7.840917e-05,7.208082e-05,8.632839e-05,6.838563e-05
NXT2,7.540252e-05,7.474641e-05,7.649387e-05,7.569482e-05,7.367212e-05,7.747776e-05
ATXN2L,7.535607e-05,7.1044575e-05,7.78234e-05,7.5929405e-05,7.206095e-05,8.4280204e-05
ME1,7.535118e-05,9.319221e-05,8.439911e-05,6.6601504e-05,8.313851e-05,6.749237e-05
NSF,7.531565e-05,7.788525e-05,7.598392e-05,7.566406e-05,7.3572395e-05,7.1814684e-05
APIP,7.522307e-05,6.039169e-05,7.516961e-05,8.034072e-05,7.068108e-05,8.3658866e-05
UBB,7.520297e-05,7.566824e-05,7.151381e-05,7.569461e-05,7.2684576e-05,7.92423e-05
LAMB1,7.512021e-05,8.116533e-05,7.156031e-05,7.13765e-05,7.941684e-05,7.813481e-05
ACOT7,7.500962e-05,5.6183857e-05,5.5260247e-05,7.409744e-05,6.477053e-05,0.00014570869
UBA52,7.5004056e-05,7.3869334e-05,7.376376e-05,7.522393e-05,7.451498e-05,7.767585e-05
TRAK2,7.499459e-05,7.407611e-05,7.744616e-05,7.50003e-05,7.637949e-05,7.222595e-05
ATP5PB,7.494082e-05,7.223048e-05,7.3337935e-05,7.638551e-05,7.192788e-05,7.910098e-05
NXF1,7.4864016e-05,7.2495364e-05,7.5157455e-05,7.576641e-05,7.178617e-05,7.9913225e-05
F2RL2,7.4478834e-05,7.5764e-05,9.643734e-05,6.968931e-05,8.6638145e-05,5.8015918e-05
CHRNA1,7.4452204e-05,7.5231685e-05,9.274095e-05,7.4011776e-05,8.672e-05,3.93574e-05
EIF2AK1,7.424461e-05,7.203768e-05,7.16798e-05,7.523654e-05,7.0959046e-05,8.1017846e-05
PTGES,7.4134194e-05,7.248683e-05,6.8730136e-05,7.577413e-05,7.624121e-05,6.874347e-05
LCLAT1,7.4118914e-05,6.427372e-05,6.507537e-05,7.707201e-05,6.2260835e-05,0.00010485495
MGRN1,7.4024e-05,7.535826e-05,7.3854164e-05,7.268789e-05,7.289611e-05,8.065896e-05
NUDT21,7.3995914e-05,7.383558e-05,7.426977e-05,7.554031e-05,7.0084694e-05,7.350702e-05
NT5C3B,7.3890944e-05,7.132625e-05,7.673664e-05,7.487356e-05,7.531154e-05,6.8705034e-05
APC2,7.384535e-05,7.3914875e-05,7.333141e-05,7.386856e-05,7.355024e-05,7.452562e-05
DCTD,7.378706e-05,7.771747e-05,7.68063e-05,7.265988e-05,7.528624e-05,6.7666784e-05
PSME2,7.378148e-05,7.9223944e-05,7.088365e-05,7.5524935e-05,6.135031e-05,8.057843e-05
CERS2,7.375122e-05,5.545218e-05,7.232225e-05,7.673472e-05,8.668436e-05,6.769311e-05
CDS2,7.367798e-05,8.529887e-05,8.240819e-05,7.067497e-05,7.128409e-05,6.668595e-05
PCF11,7.3417104e-05,7.72817e-05,7.451439e-05,7.236926e-05,7.132853e-05,7.504158e-05
SEC23A,7.339144e-05,7.316832e-05,7.190375e-05,7.525741e-05,7.2798495e-05,6.652764e-05
ADI1,7.315317e-05,5.1933013e-05,6.072159e-05,8.037943e-05,7.578517e-05,7.778552e-05
PNPLA3,7.300017e-05,5.4419448e-05,6.680207e-05,7.837146e-05,6.918705e-05,8.980213e-05
HBS1L,7.2992334e-05,7.6087475e-05,7.34293e-05,7.362718e-05,6.773612e-05,7.379267e-05
AFMID,7.29799e-05,6.151876e-05,6.6245564e-05,7.348489e-05,6.6153385e-05,0.00010792199
APC,7.296572e-05,7.378924e-05,7.281464e-05,7.301761e-05,7.2553594e-05,7.213962e-05
CKMT1A,7.263863e-05,7.167449e-05,6.703407e-05,7.5093136e-05,6.885652e-05,7.297889e-05
GAS6,7.259908e-05,7.312795e-05,7.561455e-05,7.1711096e-05,7.3798445e-05,7.175789e-05
UBC,7.250722e-05,7.297575e-05,7.021929e-05,7.2922056e-05,7.050616e-05,7.4954914e-05
RALBP1,7.2462e-05,7.35821e-05,6.822337e-05,7.199973e-05,7.2023584e-05,7.673194e-05
TLR8,7.2266084e-05,7.338328e-05,7.568983e-05,7.206834e-05,7.2641466e-05,6.813882e-05
GSR,7.2249946e-05,8.559331e-05,5.4845787e-05,6.9549555e-05,6.3707615e-05,9.106183e-05
GRP,7.211696e-05,5.93749e-05,7.120701e-05,8.0006226e-05,7.2646835e-05,5.414649e-05
CARD10,7.206146e-05,6.447918e-05,6.7360226e-05,7.4773336e-05,7.2202456e-05,7.472649e-05
HRH1,7.205727e-05,7.09356e-05,6.0856288e-05,7.302772e-05,7.6578035e-05,6.887565e-05
HMGB1,7.201553e-05,7.299865e-05,7.25599e-05,7.232404e-05,6.911696e-05,7.3708536e-05
GSPT1,7.198063e-05,7.4732394e-05,6.702518e-05,7.074563e-05,7.094479e-05,7.893561e-05
CKMT1B,7.193229e-05,7.275662e-05,7.072032e-05,7.139175e-05,7.024013e-05,7.723593e-05
DLG1,7.17962e-05,6.899426e-05,7.112292e-05,7.345269e-05,6.835258e-05,7.5168566e-05
SHARPIN,7.1763345e-05,7.140885e-05,7.0913535e-05,7.148186e-05,8.054581e-05,5.8176516e-05
CHRNA5,7.175305e-05,6.4268635e-05,8.2279716e-05,6.9837384e-05,7.793089e-05,7.541614e-05
UBXN2A,7.163415e-05,5.9626836e-05,7.0769995e-05,7.708575e-05,7.3326984e-05,6.251617e-05
CERS4,7.1602764e-05,8.195449e-05,7.174155e-05,6.59224e-05,6.870689e-05,8.751443e-05
LTC4S,7.1549475e-05,6.7964174e-05,6.8453424e-05,7.458208e-05,6.741479e-05,7.236945e-05
PDK4,7.15437e-05,7.3069736e-05,7.392495e-05,7.3379e-05,7.47683e-05,5.1916788e-05
MAPKAPK3,7.15262e-05,7.0910144e-05,7.094294e-05,7.161544e-05,7.1287315e-05,7.301442e-05
PTGR1,7.151891e-05,6.855217e-05,7.235968e-05,7.17229e-05,7.342844e-05,7.1518654e-05
SMG7,7.151079e-05,6.926266e-05,7.0740614e-05,6.9757276e-05,7.310038e-05,8.1909995e-05
CYP4F3,7.137382e-05,7.032286e-05,6.9366055e-05,7.109645e-05,7.272143e-05,7.3571886e-05
P4HA3,7.133804e-05,9.033053e-05,7.715933e-05,6.5533204e-05,7.292551e-05,6.0399092e-05
SPDYC,7.119121e-05,7.5454824e-05,0.00010107116,6.900264e-05,6.122563e-05,7.156608e-05
SMG5,7.113038e-05,8.0610895e-05,6.817735e-05,6.768706e-05,6.919398e-05,7.7726225e-05
PTGR2,7.112662e-05,6.826159e-05,6.632337e-05,7.2179784e-05,7.153305e-05,7.353263e-05
MCCC1,7.111863e-05,4.192933e-05,6.0017534e-05,8.822529e-05,6.525907e-05,5.445784e-05
TBXAS1,7.109925e-05,7.293779e-05,7.062863e-05,7.083661e-05,7.0428265e-05,7.080342e-05
LYPD6,7.109187e-05,4.8139642e-05,5.7651676e-05,7.783373e-05,7.898857e-05,7.218668e-05
AXL,7.1066774e-05,7.14988e-05,7.162146e-05,7.084006e-05,7.0651964e-05,7.182373e-05
NT5C3A,7.106505e-05,6.891681e-05,7.235725e-05,7.225218e-05,6.963077e-05,7.0526934e-05
